Forward price curves

From www.emi.ea.govt.nz provided by the Electricity Authority (New Zealand)
Run at: 20260620224118

Parameters
Date range,01 Jan 2021 - 31 Dec 2024
Instrument,Futures
Location,Otahuhu
Commodity type,Base
Duration,Quarterly

Settlement Date,Location,Duration,Commodity type,Series,Price ($/MWh)
10/11/2021,Otahuhu,N/A,N/A,Simple daily average spot price,133.4469
10/11/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,103.5381
10/11/2021,Otahuhu,Quarterly,Base,All maturities,126.2265
10/11/2021,Otahuhu,Quarterly,Base,Long-dated,121.0577
10/11/2021,Otahuhu,Quarterly,Base,Short-dated,143.0250
10/11/2021,Otahuhu,Quarterly,Base,2022 Calendar year,152.3625
10/11/2021,Otahuhu,Quarterly,Base,2023 Calendar year,135.7500
10/11/2021,Otahuhu,Quarterly,Base,2024 Calendar year,120.3000
10/11/2021,Otahuhu,Quarterly,Base,2025 Calendar year,104.6375
10/11/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,151.3750
10/11/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,150.0833
10/11/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,140.9375
10/11/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,138.7500
11/11/2021,Otahuhu,N/A,N/A,Simple daily average spot price,155.3665
11/11/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,110.9022
11/11/2021,Otahuhu,Quarterly,Base,All maturities,126.2412
11/11/2021,Otahuhu,Quarterly,Base,Long-dated,121.4154
11/11/2021,Otahuhu,Quarterly,Base,Short-dated,141.9250
11/11/2021,Otahuhu,Quarterly,Base,2022 Calendar year,151.9500
11/11/2021,Otahuhu,Quarterly,Base,2023 Calendar year,136.7250
11/11/2021,Otahuhu,Quarterly,Base,2024 Calendar year,120.3000
11/11/2021,Otahuhu,Quarterly,Base,2025 Calendar year,104.6750
11/11/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,151.5250
11/11/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,150.8333
11/11/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,141.5000
11/11/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,139.2000
12/11/2021,Otahuhu,N/A,N/A,Simple daily average spot price,102.3760
12/11/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,111.5529
12/11/2021,Otahuhu,Quarterly,Base,All maturities,126.0676
12/11/2021,Otahuhu,Quarterly,Base,Long-dated,121.5115
12/11/2021,Otahuhu,Quarterly,Base,Short-dated,140.8750
12/11/2021,Otahuhu,Quarterly,Base,2022 Calendar year,151.5250
12/11/2021,Otahuhu,Quarterly,Base,2023 Calendar year,136.7250
12/11/2021,Otahuhu,Quarterly,Base,2024 Calendar year,120.4875
12/11/2021,Otahuhu,Quarterly,Base,2025 Calendar year,104.8000
12/11/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,151.5250
12/11/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,150.8333
12/11/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,141.5938
12/11/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,139.2750
13/11/2021,Otahuhu,N/A,N/A,Simple daily average spot price,98.9273
13/11/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,112.7300
14/11/2021,Otahuhu,N/A,N/A,Simple daily average spot price,80.6485
14/11/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,111.3340
15/11/2021,Otahuhu,N/A,N/A,Simple daily average spot price,36.0008
15/11/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,103.9410
15/11/2021,Otahuhu,Quarterly,Base,All maturities,124.9735
15/11/2021,Otahuhu,Quarterly,Base,Long-dated,121.0423
15/11/2021,Otahuhu,Quarterly,Base,Short-dated,137.7500
15/11/2021,Otahuhu,Quarterly,Base,2022 Calendar year,149.4000
15/11/2021,Otahuhu,Quarterly,Base,2023 Calendar year,135.0000
15/11/2021,Otahuhu,Quarterly,Base,2024 Calendar year,119.9875
15/11/2021,Otahuhu,Quarterly,Base,2025 Calendar year,105.5000
15/11/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,150.2750
15/11/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,148.8500
15/11/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,140.1063
15/11/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,137.8850
16/11/2021,Otahuhu,N/A,N/A,Simple daily average spot price,43.3202
16/11/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,95.8129
16/11/2021,Otahuhu,Quarterly,Base,All maturities,125.0000
16/11/2021,Otahuhu,Quarterly,Base,Long-dated,120.7923
16/11/2021,Otahuhu,Quarterly,Base,Short-dated,138.6750
16/11/2021,Otahuhu,Quarterly,Base,2022 Calendar year,149.9000
16/11/2021,Otahuhu,Quarterly,Base,2023 Calendar year,135.2875
16/11/2021,Otahuhu,Quarterly,Base,2024 Calendar year,119.9875
16/11/2021,Otahuhu,Quarterly,Base,2025 Calendar year,104.7750
16/11/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,150.6500
16/11/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,149.2917
16/11/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,140.4375
16/11/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,138.1500
17/11/2021,Otahuhu,N/A,N/A,Simple daily average spot price,72.9006
17/11/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,90.3734
17/11/2021,Otahuhu,Quarterly,Base,All maturities,126.6676
17/11/2021,Otahuhu,Quarterly,Base,Long-dated,122.0615
17/11/2021,Otahuhu,Quarterly,Base,Short-dated,141.6375
17/11/2021,Otahuhu,Quarterly,Base,2022 Calendar year,152.0250
17/11/2021,Otahuhu,Quarterly,Base,2023 Calendar year,137.3000
17/11/2021,Otahuhu,Quarterly,Base,2024 Calendar year,122.0000
17/11/2021,Otahuhu,Quarterly,Base,2025 Calendar year,104.8750
17/11/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,152.0250
17/11/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,150.8000
17/11/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,142.0250
17/11/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,139.5300
18/11/2021,Otahuhu,N/A,N/A,Simple daily average spot price,87.9277
18/11/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,84.6835
18/11/2021,Otahuhu,Quarterly,Base,All maturities,125.8265
18/11/2021,Otahuhu,Quarterly,Base,Long-dated,121.1962
18/11/2021,Otahuhu,Quarterly,Base,Short-dated,140.8750
18/11/2021,Otahuhu,Quarterly,Base,2022 Calendar year,151.0250
18/11/2021,Otahuhu,Quarterly,Base,2023 Calendar year,136.0250
18/11/2021,Otahuhu,Quarterly,Base,2024 Calendar year,121.4375
18/11/2021,Otahuhu,Quarterly,Base,2025 Calendar year,103.9000
18/11/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,151.5125
18/11/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,150.0333
18/11/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,141.3875
18/11/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,139.0200
19/11/2021,Otahuhu,N/A,N/A,Simple daily average spot price,93.9529
19/11/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,77.0068
19/11/2021,Otahuhu,Quarterly,Base,All maturities,126.5735
19/11/2021,Otahuhu,Quarterly,Base,Long-dated,121.9923
19/11/2021,Otahuhu,Quarterly,Base,Short-dated,141.4625
19/11/2021,Otahuhu,Quarterly,Base,2022 Calendar year,152.0000
19/11/2021,Otahuhu,Quarterly,Base,2023 Calendar year,136.0375
19/11/2021,Otahuhu,Quarterly,Base,2024 Calendar year,123.5125
19/11/2021,Otahuhu,Quarterly,Base,2025 Calendar year,103.9250
19/11/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,152.0000
19/11/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,150.3583
19/11/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,141.7313
19/11/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,139.7200
20/11/2021,Otahuhu,N/A,N/A,Simple daily average spot price,64.7492
20/11/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,72.3034
21/11/2021,Otahuhu,N/A,N/A,Simple daily average spot price,72.7873
21/11/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,69.0359
22/11/2021,Otahuhu,N/A,N/A,Simple daily average spot price,147.6088
22/11/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,77.4059
22/11/2021,Otahuhu,Quarterly,Base,All maturities,126.4559
22/11/2021,Otahuhu,Quarterly,Base,Long-dated,121.3654
22/11/2021,Otahuhu,Quarterly,Base,Short-dated,143.0000
22/11/2021,Otahuhu,Quarterly,Base,2022 Calendar year,153.2625
22/11/2021,Otahuhu,Quarterly,Base,2023 Calendar year,136.0375
22/11/2021,Otahuhu,Quarterly,Base,2024 Calendar year,121.5750
22/11/2021,Otahuhu,Quarterly,Base,2025 Calendar year,103.8250
22/11/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,152.2500
22/11/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,150.5250
22/11/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,141.8563
22/11/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,139.3950
23/11/2021,Otahuhu,N/A,N/A,Simple daily average spot price,99.4679
23/11/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,85.3393
23/11/2021,Otahuhu,Quarterly,Base,All maturities,126.2265
23/11/2021,Otahuhu,Quarterly,Base,Long-dated,122.2500
23/11/2021,Otahuhu,Quarterly,Base,Short-dated,139.1500
23/11/2021,Otahuhu,Quarterly,Base,2022 Calendar year,149.7625
23/11/2021,Otahuhu,Quarterly,Base,2023 Calendar year,139.4500
23/11/2021,Otahuhu,Quarterly,Base,2024 Calendar year,121.0375
23/11/2021,Otahuhu,Quarterly,Base,2025 Calendar year,103.8250
23/11/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,150.9625
23/11/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,151.4750
23/11/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,142.3000
23/11/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,139.7500
24/11/2021,Otahuhu,N/A,N/A,Simple daily average spot price,94.8967
24/11/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,91.7864
24/11/2021,Otahuhu,Quarterly,Base,All maturities,125.9647
24/11/2021,Otahuhu,Quarterly,Base,Long-dated,122.0231
24/11/2021,Otahuhu,Quarterly,Base,Short-dated,138.7750
24/11/2021,Otahuhu,Quarterly,Base,2022 Calendar year,149.3875
24/11/2021,Otahuhu,Quarterly,Base,2023 Calendar year,139.0375
24/11/2021,Otahuhu,Quarterly,Base,2024 Calendar year,120.7125
24/11/2021,Otahuhu,Quarterly,Base,2025 Calendar year,103.8250
24/11/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,150.8375
24/11/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,151.3917
24/11/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,141.8188
24/11/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,139.3650
25/11/2021,Otahuhu,N/A,N/A,Simple daily average spot price,95.9256
25/11/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,94.6645
25/11/2021,Otahuhu,Quarterly,Base,All maturities,125.7882
25/11/2021,Otahuhu,Quarterly,Base,Long-dated,121.7923
25/11/2021,Otahuhu,Quarterly,Base,Short-dated,138.7750
25/11/2021,Otahuhu,Quarterly,Base,2022 Calendar year,149.3875
25/11/2021,Otahuhu,Quarterly,Base,2023 Calendar year,138.2875
25/11/2021,Otahuhu,Quarterly,Base,2024 Calendar year,120.7125
25/11/2021,Otahuhu,Quarterly,Base,2025 Calendar year,103.8250
25/11/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,150.8375
25/11/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,150.8917
25/11/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,141.4438
25/11/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,139.0650
26/11/2021,Otahuhu,N/A,N/A,Simple daily average spot price,81.0848
26/11/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,93.8092
26/11/2021,Otahuhu,Quarterly,Base,All maturities,125.5618
26/11/2021,Otahuhu,Quarterly,Base,Long-dated,121.5731
26/11/2021,Otahuhu,Quarterly,Base,Short-dated,138.5250
26/11/2021,Otahuhu,Quarterly,Base,2022 Calendar year,149.5875
26/11/2021,Otahuhu,Quarterly,Base,2023 Calendar year,137.7875
26/11/2021,Otahuhu,Quarterly,Base,2024 Calendar year,120.5000
26/11/2021,Otahuhu,Quarterly,Base,2025 Calendar year,103.8250
26/11/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,150.8375
26/11/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,150.5583
26/11/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,141.0875
26/11/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,138.7800
27/11/2021,Otahuhu,N/A,N/A,Simple daily average spot price,90.7485
27/11/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,93.4086
28/11/2021,Otahuhu,N/A,N/A,Simple daily average spot price,86.0173
28/11/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,96.0671
29/11/2021,Otahuhu,N/A,N/A,Simple daily average spot price,93.5438
29/11/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,98.6617
29/11/2021,Otahuhu,Quarterly,Base,All maturities,125.8824
29/11/2021,Otahuhu,Quarterly,Base,Long-dated,121.6115
29/11/2021,Otahuhu,Quarterly,Base,Short-dated,139.7625
29/11/2021,Otahuhu,Quarterly,Base,2022 Calendar year,150.8250
29/11/2021,Otahuhu,Quarterly,Base,2023 Calendar year,137.7875
29/11/2021,Otahuhu,Quarterly,Base,2024 Calendar year,120.6250
29/11/2021,Otahuhu,Quarterly,Base,2025 Calendar year,103.8250
29/11/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,152.0750
29/11/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,151.3833
29/11/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,141.7688
29/11/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,139.3250
30/11/2021,Otahuhu,N/A,N/A,Simple daily average spot price,89.3067
30/11/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,91.3739
30/11/2021,Otahuhu,Quarterly,Base,All maturities,125.8824
30/11/2021,Otahuhu,Quarterly,Base,Long-dated,121.6115
30/11/2021,Otahuhu,Quarterly,Base,Short-dated,139.7625
30/11/2021,Otahuhu,Quarterly,Base,2022 Calendar year,150.8250
30/11/2021,Otahuhu,Quarterly,Base,2023 Calendar year,137.7875
30/11/2021,Otahuhu,Quarterly,Base,2024 Calendar year,120.6250
30/11/2021,Otahuhu,Quarterly,Base,2025 Calendar year,103.8250
30/11/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,152.0750
30/11/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,151.3833
30/11/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,141.7688
30/11/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,139.3250
01/12/2021,Otahuhu,N/A,N/A,Simple daily average spot price,92.0577
01/12/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,90.4476
01/12/2021,Otahuhu,Quarterly,Base,All maturities,126.6765
01/12/2021,Otahuhu,Quarterly,Base,Long-dated,121.3000
01/12/2021,Otahuhu,Quarterly,Base,Short-dated,139.5800
01/12/2021,Otahuhu,Quarterly,Base,2022 Calendar year,152.7250
01/12/2021,Otahuhu,Quarterly,Base,2023 Calendar year,138.4000
01/12/2021,Otahuhu,Quarterly,Base,2024 Calendar year,121.6500
01/12/2021,Otahuhu,Quarterly,Base,2025 Calendar year,103.8500
01/12/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,153.5250
01/12/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,152.5167
01/12/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,143.3250
01/12/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,140.5700
02/12/2021,Otahuhu,N/A,N/A,Simple daily average spot price,124.7042
02/12/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,94.1736
02/12/2021,Otahuhu,Quarterly,Base,All maturities,127.5088
02/12/2021,Otahuhu,Quarterly,Base,Long-dated,121.7750
02/12/2021,Otahuhu,Quarterly,Base,Short-dated,141.2700
02/12/2021,Otahuhu,Quarterly,Base,2022 Calendar year,154.6250
02/12/2021,Otahuhu,Quarterly,Base,2023 Calendar year,139.1000
02/12/2021,Otahuhu,Quarterly,Base,2024 Calendar year,122.3750
02/12/2021,Otahuhu,Quarterly,Base,2025 Calendar year,103.8500
02/12/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,154.5250
02/12/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,153.5667
02/12/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,144.0625
02/12/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,141.1900
03/12/2021,Otahuhu,N/A,N/A,Simple daily average spot price,113.7765
03/12/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,96.4049
03/12/2021,Otahuhu,Quarterly,Base,All maturities,128.1853
03/12/2021,Otahuhu,Quarterly,Base,Long-dated,122.4917
03/12/2021,Otahuhu,Quarterly,Base,Short-dated,141.8500
03/12/2021,Otahuhu,Quarterly,Base,2022 Calendar year,155.0750
03/12/2021,Otahuhu,Quarterly,Base,2023 Calendar year,139.1000
03/12/2021,Otahuhu,Quarterly,Base,2024 Calendar year,124.5250
03/12/2021,Otahuhu,Quarterly,Base,2025 Calendar year,103.8500
03/12/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,154.4000
03/12/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,153.4833
03/12/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,144.0000
03/12/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,142.2000
04/12/2021,Otahuhu,N/A,N/A,Simple daily average spot price,93.6185
04/12/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,97.9717
05/12/2021,Otahuhu,N/A,N/A,Simple daily average spot price,91.0358
05/12/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,98.0076
06/12/2021,Otahuhu,N/A,N/A,Simple daily average spot price,96.1415
06/12/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,99.2731
06/12/2021,Otahuhu,Quarterly,Base,All maturities,128.2971
06/12/2021,Otahuhu,Quarterly,Base,Long-dated,121.9250
06/12/2021,Otahuhu,Quarterly,Base,Short-dated,143.5900
06/12/2021,Otahuhu,Quarterly,Base,2022 Calendar year,156.8750
06/12/2021,Otahuhu,Quarterly,Base,2023 Calendar year,138.7250
06/12/2021,Otahuhu,Quarterly,Base,2024 Calendar year,123.1500
06/12/2021,Otahuhu,Quarterly,Base,2025 Calendar year,103.9000
06/12/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,155.6250
06/12/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,153.9167
06/12/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,144.3125
06/12/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,141.9000
07/12/2021,Otahuhu,N/A,N/A,Simple daily average spot price,125.7846
07/12/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,103.3032
07/12/2021,Otahuhu,Quarterly,Base,All maturities,127.8088
07/12/2021,Otahuhu,Quarterly,Base,Long-dated,121.8000
07/12/2021,Otahuhu,Quarterly,Base,Short-dated,142.2300
07/12/2021,Otahuhu,Quarterly,Base,2022 Calendar year,155.0000
07/12/2021,Otahuhu,Quarterly,Base,2023 Calendar year,139.0250
07/12/2021,Otahuhu,Quarterly,Base,2024 Calendar year,122.4750
07/12/2021,Otahuhu,Quarterly,Base,2025 Calendar year,103.9000
07/12/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,154.7625
07/12/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,153.5083
07/12/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,143.6875
07/12/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,141.4000
08/12/2021,Otahuhu,N/A,N/A,Simple daily average spot price,112.0615
08/12/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,106.1475
08/12/2021,Otahuhu,Quarterly,Base,All maturities,126.8029
08/12/2021,Otahuhu,Quarterly,Base,Long-dated,121.5917
08/12/2021,Otahuhu,Quarterly,Base,Short-dated,139.3100
08/12/2021,Otahuhu,Quarterly,Base,2022 Calendar year,152.0750
08/12/2021,Otahuhu,Quarterly,Base,2023 Calendar year,137.7500
08/12/2021,Otahuhu,Quarterly,Base,2024 Calendar year,122.4750
08/12/2021,Otahuhu,Quarterly,Base,2025 Calendar year,104.5500
08/12/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,151.5625
08/12/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,151.2083
08/12/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,141.9625
08/12/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,140.0200
09/12/2021,Otahuhu,N/A,N/A,Simple daily average spot price,106.2729
09/12/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,107.9244
09/12/2021,Otahuhu,Quarterly,Base,All maturities,126.4441
09/12/2021,Otahuhu,Quarterly,Base,Long-dated,121.1708
09/12/2021,Otahuhu,Quarterly,Base,Short-dated,139.1000
09/12/2021,Otahuhu,Quarterly,Base,2022 Calendar year,151.8000
09/12/2021,Otahuhu,Quarterly,Base,2023 Calendar year,137.1125
09/12/2021,Otahuhu,Quarterly,Base,2024 Calendar year,122.3625
09/12/2021,Otahuhu,Quarterly,Base,2025 Calendar year,104.0375
09/12/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,151.6625
09/12/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,150.8500
09/12/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,141.6938
09/12/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,139.8050
10/12/2021,Otahuhu,N/A,N/A,Simple daily average spot price,124.4029
10/12/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,107.8868
10/12/2021,Otahuhu,Quarterly,Base,All maturities,125.9647
10/12/2021,Otahuhu,Quarterly,Base,Long-dated,120.8917
10/12/2021,Otahuhu,Quarterly,Base,Short-dated,138.1400
10/12/2021,Otahuhu,Quarterly,Base,2022 Calendar year,150.6000
10/12/2021,Otahuhu,Quarterly,Base,2023 Calendar year,136.2750
10/12/2021,Otahuhu,Quarterly,Base,2024 Calendar year,122.3625
10/12/2021,Otahuhu,Quarterly,Base,2025 Calendar year,104.0375
10/12/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,151.3375
10/12/2021,Otahuhu,Quarterly,Base,18 months from 01/04/2025,150.0833
10/12/2021,Otahuhu,Quarterly,Base,24 months from 01/04/2025,141.1125
10/12/2021,Otahuhu,Quarterly,Base,30 months from 01/04/2025,139.3400
11/12/2021,Otahuhu,N/A,N/A,Simple daily average spot price,83.0960
11/12/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,104.0517
12/12/2021,Otahuhu,N/A,N/A,Simple daily average spot price,46.8923
12/12/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,98.2109
13/12/2021,Otahuhu,N/A,N/A,Simple daily average spot price,84.2442
13/12/2021,Otahuhu,N/A,N/A,7-day simple moving average spot price,97.3620
13/12/2021,Otahuhu,Quarterly,Base,All maturities,125.0353
13/12/2021,Otahuhu,Quarterly,Base,Long-dated,120.4625
13/12/2021,Otahuhu,Quarterly,Base,Short-dated,136.0100
13/12/2021,Otahuhu,Quarterly,Base,2022 Calendar year,148.2125
13/12/2021,Otahuhu,Quarterly,Base,2023 Calendar year,135.5125
13/12/2021,Otahuhu,Quarterly,Base,2024 Calendar year,121.8375
13/12/2021,Otahuhu,Quarterly,Base,2025 Calendar year,104.0375
13/12/2021,Otahuhu,Quarterly,Base,12 months from 01/04/2025,150.2625
