hub,woy,daytype,tp,mw
BEN,9,weekday,45,191.75983333333335
BEN,9,weekday,46,205.02485833333333
BEN,9,weekday,47,181.28495
BEN,9,weekday,48,193.6374
BEN,10,weekday,1,155.917375
BEN,10,weekday,2,169.67765000000003
BEN,10,weekday,3,147.06925
BEN,10,weekday,4,141.7582916666667
BEN,10,weekday,5,156.41533333333336
BEN,10,weekday,6,157.60413333333338
BEN,10,weekday,7,159.8338
BEN,10,weekday,8,158.25121666666666
BEN,10,weekday,9,159.341
BEN,10,weekday,10,160.094625
BEN,10,weekday,11,179.39141666666666
BEN,10,weekday,12,194.32931666666667
BEN,10,weekday,13,209.03355
BEN,10,weekday,14,223.74704166666663
BEN,10,weekday,15,184.1983833333333
BEN,10,weekday,16,276.552375
BEN,10,weekday,17,281.69725
BEN,10,weekday,18,271.17904166666665
BEN,10,weekday,19,266.2242
BEN,10,weekday,20,257.440625
BEN,10,weekday,21,254.95916666666665
BEN,10,weekday,22,218.11762500000003
BEN,10,weekday,23,214.7325833333333
BEN,10,weekday,24,177.13937500000003
BEN,10,weekday,25,211.50583333333333
BEN,10,weekday,26,212.79141666666666
BEN,10,weekday,27,241.51511666666667
BEN,10,weekday,28,236.384375
BEN,10,weekday,29,235.56308333333334
BEN,10,weekday,30,236.43158333333335
BEN,10,weekday,31,176.10508333333334
BEN,10,weekday,32,239.12504166666668
BEN,10,weekday,33,238.33100000000002
BEN,10,weekday,34,242.87868333333336
BEN,10,weekday,35,245.46537500000002
BEN,10,weekday,36,213.93
BEN,10,weekday,37,249.83831666666669
BEN,10,weekday,38,247.37770833333332
BEN,10,weekday,39,243.41065
BEN,10,weekday,40,240.70845833333334
BEN,10,weekday,41,213.38375000000002
BEN,10,weekday,42,247.5280833333333
BEN,10,weekday,43,176.64962500000001
BEN,10,weekday,44,200.12096666666667
BEN,10,weekday,45,216.21198333333336
BEN,10,weekday,46,149.85316666666668
BEN,10,weekday,47,202.16525000000001
BEN,10,weekday,48,194.15070833333334
BEN,10,weekend,1,133.93541666666664
BEN,10,weekend,2,133.51073333333332
BEN,10,weekend,3,128.82841666666667
BEN,10,weekend,4,125.36975
BEN,10,weekend,5,122.24593333333335
BEN,10,weekend,6,113.67466666666665
BEN,10,weekend,7,144.7875
BEN,10,weekend,8,109.41383333333334
BEN,10,weekend,9,141.04433333333333
BEN,10,weekend,10,113.48286666666665
BEN,10,weekend,11,153.31746666666666
BEN,10,weekend,12,157.23950000000002
BEN,10,weekend,13,167.24283333333332
BEN,10,weekend,14,172.28543333333334
BEN,10,weekend,15,133.18025000000003
BEN,10,weekend,16,188.96358333333333
BEN,10,weekend,17,195.01563333333334
BEN,10,weekend,18,208.78383333333335
BEN,10,weekend,19,191.4255
BEN,10,weekend,20,220.56490000000002
BEN,10,weekend,21,224.03158333333334
BEN,10,weekend,22,165.81008333333332
BEN,10,weekend,23,218.47050000000002
BEN,10,weekend,24,211.0766666666667
BEN,10,weekend,25,203.50696666666667
BEN,10,weekend,26,201.73841666666664
BEN,10,weekend,27,199.4265
BEN,10,weekend,28,199.52733333333333
BEN,10,weekend,29,204.68858333333333
BEN,10,weekend,30,207.25323333333336
BEN,10,weekend,31,210.5915
BEN,10,weekend,32,203.82816666666668
BEN,10,weekend,33,210.327
BEN,10,weekend,34,214.49325
BEN,10,weekend,35,216.80749999999998
BEN,10,weekend,36,229.783
BEN,10,weekend,37,233.58433333333332
BEN,10,weekend,38,232.6857
BEN,10,weekend,39,227.6989166666667
BEN,10,weekend,40,220.94153333333338
BEN,10,weekend,41,223.13158333333334
BEN,10,weekend,42,227.002
BEN,10,weekend,43,221.66966666666667
BEN,10,weekend,44,214.79491666666667
BEN,10,weekend,45,200.89425
BEN,10,weekend,46,185.65383333333335
BEN,10,weekend,47,185.37453333333335
BEN,10,weekend,48,144.37516666666667
BEN,11,weekday,1,187.18261666666666
BEN,11,weekday,2,183.92433333333332
BEN,11,weekday,3,181.1555
BEN,11,weekday,4,170.886
BEN,11,weekday,5,165.54133333333334
BEN,11,weekday,6,162.0511666666667
BEN,11,weekday,7,167.25983333333332
BEN,11,weekday,8,166.91066666666669
BEN,11,weekday,9,168.178
BEN,11,weekday,10,176.43191666666672
BEN,11,weekday,11,185.00191666666666
BEN,11,weekday,12,193.47008333333332
BEN,11,weekday,13,214.395
BEN,11,weekday,14,241.99060000000003
BEN,11,weekday,15,271.6341666666667
BEN,11,weekday,16,289.6823333333333
BEN,11,weekday,17,287.68149999999997
BEN,11,weekday,18,198.2955
BEN,11,weekday,19,272.67154999999997
BEN,11,weekday,20,262.9065
BEN,11,weekday,21,191.3148833333333
BEN,11,weekday,22,262.3895
BEN,11,weekday,23,193.3835
BEN,11,weekday,24,263.44449999999995
BEN,11,weekday,25,260.23841666666664
BEN,11,weekday,26,186.82708333333332
BEN,11,weekday,27,251.89399999999995
BEN,11,weekday,28,247.8565833333333
BEN,11,weekday,29,250.88783333333336
BEN,11,weekday,30,251.71666666666664
BEN,11,weekday,31,250.25913333333335
BEN,11,weekday,32,248.57733333333334
BEN,11,weekday,33,249.126
BEN,11,weekday,34,249.65800000000002
BEN,11,weekday,35,249.36833333333337
BEN,11,weekday,36,258.9385
BEN,11,weekday,37,257.1623333333333
BEN,11,weekday,38,256.85575000000006
BEN,11,weekday,39,244.8726666666667
BEN,11,weekday,40,255.6208333333334
BEN,11,weekday,41,262.4384166666666
BEN,11,weekday,42,196.08766666666665
BEN,11,weekday,43,258.1698333333334
BEN,11,weekday,44,246.62083333333334
BEN,11,weekday,45,227.7285
BEN,11,weekday,46,222.79883333333333
BEN,11,weekday,47,220.92256666666665
BEN,11,weekday,48,204.58286666666663
BEN,11,weekend,1,198.02133333333333
BEN,11,weekend,2,192.94533333333334
BEN,11,weekend,3,182.71983333333333
BEN,11,weekend,4,140.3781666666667
BEN,11,weekend,5,176.2401666666667
BEN,11,weekend,6,170.70680000000002
BEN,11,weekend,7,168.95541666666668
BEN,11,weekend,8,134.33066666666667
BEN,11,weekend,9,167.38031666666666
BEN,11,weekend,10,170.594
BEN,11,weekend,11,178.72806666666665
BEN,11,weekend,12,184.3319166666667
BEN,11,weekend,13,186.26266666666666
BEN,11,weekend,14,197.4733333333333
BEN,11,weekend,15,205.66666666666669
BEN,11,weekend,16,217.34506666666667
BEN,11,weekend,17,226.39366666666666
BEN,11,weekend,18,233.71216666666666
BEN,11,weekend,19,182.17633333333336
BEN,11,weekend,20,247.5471666666667
BEN,11,weekend,21,249.46508333333335
BEN,11,weekend,22,242.81141666666664
BEN,11,weekend,23,177.6999166666667
BEN,11,weekend,24,231.85616666666667
BEN,11,weekend,25,234.7061666666667
BEN,11,weekend,26,230.31591666666668
BEN,11,weekend,27,226.08825
BEN,11,weekend,28,218.69218333333333
BEN,11,weekend,29,219.71066666666667
BEN,11,weekend,30,215.1186666666667
BEN,11,weekend,31,213.1173333333333
BEN,11,weekend,32,216.02641666666665
BEN,11,weekend,33,217.6819166666666
BEN,11,weekend,34,166.41175000000004
BEN,11,weekend,35,229.08608333333336
BEN,11,weekend,36,171.1430833333333
BEN,11,weekend,37,169.52603333333332
BEN,11,weekend,38,171.27733333333333
BEN,11,weekend,39,228.01760000000002
BEN,11,weekend,40,229.94826666666665
BEN,11,weekend,41,229.65560000000002
BEN,11,weekend,42,226.51283333333333
BEN,11,weekend,43,217.45886666666667
BEN,11,weekend,44,158.27766666666668
BEN,11,weekend,45,155.9040666666667
BEN,11,weekend,46,195.73591666666664
BEN,11,weekend,47,156.82711666666665
BEN,11,weekend,48,189.86116666666666
BEN,12,weekday,1,150.72859166666666
BEN,12,weekday,2,145.41423333333333
BEN,12,weekday,3,140.43825
BEN,12,weekday,4,152.69329166666668
BEN,12,weekday,5,149.96796666666668
BEN,12,weekday,6,150.41279166666666
BEN,12,weekday,7,150.75585
BEN,12,weekday,8,132.63773333333336
BEN,12,weekday,9,132.71465
BEN,12,weekday,10,152.48005
BEN,12,weekday,11,147.25166666666667
BEN,12,weekday,12,155.22925833333335
BEN,12,weekday,13,164.15004166666665
BEN,12,weekday,14,175.64349166666665
BEN,12,weekday,15,190.80383333333333
BEN,12,weekday,16,200.19025
BEN,12,weekday,17,201.66916666666668
BEN,12,weekday,18,231.93014166666666
BEN,12,weekday,19,223.707
BEN,12,weekday,20,222.10594166666667
BEN,12,weekday,21,221.86865
BEN,12,weekday,22,217.3700166666667
BEN,12,weekday,23,214.29000000000002
BEN,12,weekday,24,212.19208333333333
BEN,12,weekday,25,211.8478333333333
BEN,12,weekday,26,210.0417
BEN,12,weekday,27,205.88829166666665
BEN,12,weekday,28,203.37025
BEN,12,weekday,29,176.4945
BEN,12,weekday,30,178.04354166666667
BEN,12,weekday,31,178.52432499999998
BEN,12,weekday,32,183.42441666666667
BEN,12,weekday,33,216.77175
BEN,12,weekday,34,188.60375
BEN,12,weekday,35,185.88841666666667
BEN,12,weekday,36,191.74624999999997
BEN,12,weekday,37,189.3611666666667
BEN,12,weekday,38,187.0885
BEN,12,weekday,39,186.65725000000003
BEN,12,weekday,40,186.93186666666668
BEN,12,weekday,41,186.68154166666665
BEN,12,weekday,42,184.49891666666667
BEN,12,weekday,43,180.03908333333334
BEN,12,weekday,44,171.47616666666667
BEN,12,weekday,45,164.2825
BEN,12,weekday,46,183.61483333333334
BEN,12,weekday,47,159.18483333333336
BEN,12,weekday,48,157.39438333333334
BEN,13,weekday,1,140.67479166666666
BEN,13,weekday,2,159.33595833333334
BEN,13,weekday,3,155.11486666666667
BEN,13,weekday,4,151.16625
BEN,13,weekday,5,148.13891666666666
BEN,13,weekday,6,146.27375
BEN,13,weekday,7,143.32558333333333
BEN,13,weekday,8,143.84795833333334
BEN,13,weekday,9,145.84308333333334
BEN,13,weekday,10,150.33941666666666
BEN,13,weekday,11,160.06513333333334
BEN,13,weekday,12,170.26675
BEN,13,weekday,13,186.63723333333334
BEN,13,weekday,14,206.20954166666667
BEN,13,weekday,15,225.65941666666671
BEN,13,weekday,16,247.31945833333333
BEN,13,weekday,17,208.8025
BEN,13,weekday,18,204.39591666666666
BEN,13,weekday,19,241.5521
BEN,13,weekday,20,266.12350000000004
BEN,13,weekday,21,227.07529166666666
BEN,13,weekday,22,220.46083333333337
BEN,13,weekday,23,190.35945833333335
BEN,13,weekday,24,191.25604166666665
BEN,13,weekday,25,220.22475000000003
BEN,13,weekday,26,185.66008333333332
BEN,13,weekday,27,182.89304166666665
BEN,13,weekday,28,182.09345833333333
BEN,13,weekday,29,212.2726
BEN,13,weekday,30,211.57075000000003
BEN,13,weekday,31,185.84433333333334
BEN,13,weekday,32,216.82891666666666
BEN,13,weekday,33,215.7079333333333
BEN,13,weekday,34,241.73216666666664
BEN,13,weekday,35,220.56958333333333
BEN,13,weekday,36,222.76791666666668
BEN,13,weekday,37,221.50983333333335
BEN,13,weekday,38,218.68116666666666
BEN,13,weekday,39,188.04306666666668
BEN,13,weekday,40,191.54816666666667
BEN,13,weekday,41,195.39141666666666
BEN,13,weekday,42,223.93866666666668
BEN,13,weekday,43,187.58141666666666
BEN,13,weekday,44,208.7058833333333
BEN,13,weekday,45,225.19036666666665
BEN,13,weekday,46,179.78421666666668
BEN,13,weekday,47,182.11604166666672
BEN,13,weekday,48,153.14816666666667
BEN,13,weekend,1,176.476
BEN,13,weekend,2,131.9781666666667
BEN,13,weekend,3,127.97226666666666
BEN,13,weekend,4,158.29466666666667
BEN,13,weekend,5,156.30166666666668
BEN,13,weekend,6,156.68970000000002
BEN,13,weekend,7,117.7856666666667
BEN,13,weekend,8,118.98500000000001
BEN,13,weekend,9,117.01575
BEN,13,weekend,10,151.21183333333335
BEN,13,weekend,11,121.51433333333334
BEN,13,weekend,12,156.6786666666667
BEN,13,weekend,13,123.18125
BEN,13,weekend,14,123.59129999999999
BEN,13,weekend,15,133.91316666666665
BEN,13,weekend,16,136.27383333333333
BEN,13,weekend,17,188.44549999999995
BEN,13,weekend,18,200.54133333333334
BEN,13,weekend,19,212.11766666666668
BEN,13,weekend,20,213.97233333333335
BEN,13,weekend,21,168.2463
BEN,13,weekend,22,221.6235
BEN,13,weekend,23,213.77043333333336
BEN,13,weekend,24,210.7526666666667
BEN,13,weekend,25,211.81883333333334
BEN,13,weekend,26,158.4
BEN,13,weekend,27,211.4656666666667
BEN,13,weekend,28,155.3665
BEN,13,weekend,29,198.70399999999998
BEN,13,weekend,30,198.827
BEN,13,weekend,31,148.80286666666666
BEN,13,weekend,32,148.73883333333333
BEN,13,weekend,33,199.9755
BEN,13,weekend,34,203.32710000000006
BEN,13,weekend,35,204.13626666666667
BEN,13,weekend,36,207.31733333333335
BEN,13,weekend,37,219.58533333333332
BEN,13,weekend,38,226.28291666666667
BEN,13,weekend,39,178.74366666666668
BEN,13,weekend,40,238.53056666666666
BEN,13,weekend,41,231.29863333333333
BEN,13,weekend,42,228.215
BEN,13,weekend,43,171.59730000000002
BEN,13,weekend,44,166.86569999999998
BEN,13,weekend,45,208.25766666666667
BEN,13,weekend,46,201.8134
BEN,13,weekend,47,149.54983333333334
BEN,13,weekend,48,141.97333333333333
BEN,13,weekend,49,185.63633333333337
BEN,13,weekend,50,178.96566666666666
BEN,14,weekday,1,183.69483333333335
BEN,14,weekday,2,177.98606666666666
BEN,14,weekday,3,175.44116666666665
BEN,14,weekday,4,135.97133333333332
BEN,14,weekday,5,170.84483333333336
BEN,14,weekday,6,137.33883333333335
BEN,14,weekday,7,170.18195
BEN,14,weekday,8,134.959
BEN,14,weekday,9,138.4414
BEN,14,weekday,10,177.65316666666666
BEN,14,weekday,11,148.68783333333334
BEN,14,weekday,12,200.25433333333336
BEN,14,weekday,13,222.70583333333337
BEN,14,weekday,14,248.70091666666667
BEN,14,weekday,15,203.74466666666672
BEN,14,weekday,16,214.5694333333333
BEN,14,weekday,17,215.391
BEN,14,weekday,18,275.36629999999997
BEN,14,weekday,19,271.81450000000007
BEN,14,weekday,20,260.71049999999997
BEN,14,weekday,21,195.93383333333333
BEN,14,weekday,22,253.86716666666666
BEN,14,weekday,23,255.17233333333334
BEN,14,weekday,24,253.41441666666665
BEN,14,weekday,25,251.33473333333333
BEN,14,weekday,26,248.39916666666667
BEN,14,weekday,27,250.65550000000002
BEN,14,weekday,28,252.91571666666664
BEN,14,weekday,29,244.40633333333335
BEN,14,weekday,30,246.09316666666666
BEN,14,weekday,31,246.44316666666668
BEN,14,weekday,32,251.3269166666667
BEN,14,weekday,33,253.8095833333333
BEN,14,weekday,34,259.2156333333333
BEN,14,weekday,35,265.54799999999994
BEN,14,weekday,36,275.7458333333333
BEN,14,weekday,37,284.40099999999995
BEN,14,weekday,38,295.6283333333334
BEN,14,weekday,39,283.68416666666667
BEN,14,weekday,40,274.51795
BEN,14,weekday,41,269.37166666666667
BEN,14,weekday,42,259.9728333333333
BEN,14,weekday,43,190.99016666666665
BEN,14,weekday,44,242.19336666666666
BEN,14,weekday,45,224.99804999999998
BEN,14,weekday,46,212.04663333333332
BEN,14,weekday,47,213.85325000000003
BEN,14,weekday,48,204.64749999999998
BEN,14,weekend,1,197.45716666666667
BEN,14,weekend,2,189.7180833333333
BEN,14,weekend,3,144.28883333333332
BEN,14,weekend,4,183.21550000000002
BEN,14,weekend,5,178.07466666666664
BEN,14,weekend,6,140.50123333333335
BEN,14,weekend,7,138.96866666666668
BEN,14,weekend,8,136.65133333333335
BEN,14,weekend,9,170.56091666666669
BEN,14,weekend,10,172.41628333333333
BEN,14,weekend,11,181.08466666666666
BEN,14,weekend,12,147.88886666666667
BEN,14,weekend,13,154.02483333333333
BEN,14,weekend,14,160.6981333333333
BEN,14,weekend,15,169.85233333333338
BEN,14,weekend,16,174.06799999999993
BEN,14,weekend,17,237.11266666666666
BEN,14,weekend,18,185.18656666666666
BEN,14,weekend,19,193.89433333333335
BEN,14,weekend,20,266.75866666666667
BEN,14,weekend,21,200.54773333333335
BEN,14,weekend,22,275.1793
BEN,14,weekend,23,198.448
BEN,14,weekend,24,193.6875
BEN,14,weekend,25,190.3957166666666
BEN,14,weekend,26,185.2839666666667
BEN,14,weekend,27,182.00463333333332
BEN,14,weekend,28,169.96433333333334
BEN,14,weekend,29,166.15193333333337
BEN,14,weekend,30,158.88933333333335
BEN,14,weekend,31,163.15236666666664
BEN,14,weekend,32,162.94413333333335
BEN,14,weekend,33,164.9226666666667
BEN,14,weekend,34,228.30053333333333
BEN,14,weekend,35,178.8625
BEN,14,weekend,36,182.54899999999998
BEN,14,weekend,37,183.88303333333332
BEN,14,weekend,38,180.35116666666667
BEN,14,weekend,39,174.86875
BEN,14,weekend,40,168.7135
BEN,14,weekend,41,226.82366666666664
BEN,14,weekend,42,221.5246666666667
BEN,14,weekend,43,156.5235
BEN,14,weekend,44,153.34079999999997
BEN,14,weekend,45,146.80558333333335
BEN,14,weekend,46,138.39393333333334
BEN,14,weekend,47,139.86525
BEN,14,weekend,48,181.97533333333334
BEN,15,weekday,1,131.434625
BEN,15,weekday,2,128.41433333333333
BEN,15,weekday,3,139.18533333333335
BEN,15,weekday,4,136.68591666666666
BEN,15,weekday,5,115.988
BEN,15,weekday,6,114.40074999999999
BEN,15,weekday,7,94.48958333333333
BEN,15,weekday,8,127.89583333333331
BEN,15,weekday,9,112.03916666666667
BEN,15,weekday,10,99.11704166666664
BEN,15,weekday,11,108.00117499999999
BEN,15,weekday,12,138.62468333333334
BEN,15,weekday,13,153.28843333333333
BEN,15,weekday,14,145.76503333333335
BEN,15,weekday,15,160.45525833333335
BEN,15,weekday,16,204.418975
BEN,15,weekday,17,174.65863333333334
BEN,15,weekday,18,251.56633333333332
BEN,15,weekday,19,210.95394166666668
BEN,15,weekday,20,242.37178333333333
BEN,15,weekday,21,203.0695
BEN,15,weekday,22,201.44956666666667
BEN,15,weekday,23,238.7362916666667
BEN,15,weekday,24,163.40150000000003
BEN,15,weekday,25,235.556425
BEN,15,weekday,26,234.10108333333335
BEN,15,weekday,27,195.04904166666665
BEN,15,weekday,28,227.79375
BEN,15,weekday,29,187.4533833333333
BEN,15,weekday,30,190.38733333333332
BEN,15,weekday,31,219.24061666666665
BEN,15,weekday,32,189.11158333333333
BEN,15,weekday,33,157.80128333333334
BEN,15,weekday,34,231.2298
BEN,15,weekday,35,164.0231
BEN,15,weekday,36,255.02936666666662
BEN,15,weekday,37,217.76649999999998
BEN,15,weekday,38,219.99341666666666
BEN,15,weekday,39,212.62973333333332
BEN,15,weekday,40,203.00646666666668
BEN,15,weekday,41,158.05649999999997
BEN,15,weekday,42,190.93778333333333
BEN,15,weekday,43,186.73805
BEN,15,weekday,44,174.74656666666664
BEN,15,weekday,45,164.48783333333336
BEN,15,weekday,46,148.706925
BEN,15,weekday,47,142.27585833333333
BEN,15,weekday,48,137.13265
BEN,16,weekday,1,122.72248333333333
BEN,16,weekday,2,136.83241666666666
BEN,16,weekday,3,128.23556666666667
BEN,16,weekday,4,125.59563333333332
BEN,16,weekday,5,122.30908333333335
BEN,16,weekday,6,121.76209166666666
BEN,16,weekday,7,120.26731666666666
BEN,16,weekday,8,122.25241666666665
BEN,16,weekday,9,125.86153333333334
BEN,16,weekday,10,128.92417500000002
BEN,16,weekday,11,140.9363416666667
BEN,16,weekday,12,151.50400833333333
BEN,16,weekday,13,147.46041666666667
BEN,16,weekday,14,193.63199999999998
BEN,16,weekday,15,182.85046666666665
BEN,16,weekday,16,198.19270833333334
BEN,16,weekday,17,242.15879166666667
BEN,16,weekday,18,241.80608333333333
BEN,16,weekday,19,201.15337500000004
BEN,16,weekday,20,228.6425916666667
BEN,16,weekday,21,189.20281666666665
BEN,16,weekday,22,217.1929833333333
BEN,16,weekday,23,212.74525
BEN,16,weekday,24,212.25315
BEN,16,weekday,25,212.84350833333332
BEN,16,weekday,26,177.62889166666668
BEN,16,weekday,27,200.24983333333333
BEN,16,weekday,28,197.85374166666668
BEN,16,weekday,29,199.99648333333334
BEN,16,weekday,30,199.57416666666668
BEN,16,weekday,31,198.13891666666666
BEN,16,weekday,32,200.402625
BEN,16,weekday,33,203.29314166666666
BEN,16,weekday,34,207.14259166666668
BEN,16,weekday,35,215.3442083333333
BEN,16,weekday,36,230.43070833333334
BEN,16,weekday,37,243.31871666666666
BEN,16,weekday,38,247.33275
BEN,16,weekday,39,238.01620833333334
BEN,16,weekday,40,196.9009166666667
BEN,16,weekday,41,224.73920833333332
BEN,16,weekday,42,219.73874166666667
BEN,16,weekday,43,180.46020833333333
BEN,16,weekday,44,204.62668333333335
BEN,16,weekday,45,162.79221666666666
BEN,16,weekday,46,176.69290833333332
BEN,16,weekday,47,170.60438333333337
BEN,16,weekday,48,139.31325
BEN,16,weekend,1,172.02783333333332
BEN,16,weekend,2,122.94646666666668
BEN,16,weekend,3,117.58366666666667
BEN,16,weekend,4,153.66408333333334
BEN,16,weekend,5,110.40891666666667
BEN,16,weekend,6,108.3392
BEN,16,weekend,7,146.97733333333335
BEN,16,weekend,8,148.66500000000002
BEN,16,weekend,9,145.14708333333334
BEN,16,weekend,10,149.01749999999998
BEN,16,weekend,11,154.67963333333333
BEN,16,weekend,12,162.10553333333334
BEN,16,weekend,13,172.48691666666667
BEN,16,weekend,14,183.58916666666667
BEN,16,weekend,15,189.47746666666666
BEN,16,weekend,16,200.88566666666668
BEN,16,weekend,17,156.94485
BEN,16,weekend,18,231.25608333333332
BEN,16,weekend,19,243.15125
BEN,16,weekend,20,249.2971666666667
BEN,16,weekend,21,247.09799999999998
BEN,16,weekend,22,238.86686666666668
BEN,16,weekend,23,236.67958333333337
BEN,16,weekend,24,230.12733333333333
BEN,16,weekend,25,156.44796666666667
BEN,16,weekend,26,225.97296666666665
BEN,16,weekend,27,218.11623333333333
BEN,16,weekend,28,204.45758333333336
BEN,16,weekend,29,202.2108333333333
BEN,16,weekend,30,203.51983333333337
BEN,16,weekend,31,209.42508333333336
BEN,16,weekend,32,212.9992
BEN,16,weekend,33,215.84008333333333
BEN,16,weekend,34,229.382
BEN,16,weekend,35,241.7213666666667
BEN,16,weekend,36,256.7143666666667
BEN,16,weekend,37,262.67858333333334
BEN,16,weekend,38,268.5641
BEN,16,weekend,39,262.4391666666666
BEN,16,weekend,40,173.23358333333334
BEN,16,weekend,41,249.76408333333333
BEN,16,weekend,42,246.14666666666665
BEN,16,weekend,43,239.86940000000004
BEN,16,weekend,44,236.9016
BEN,16,weekend,45,219.17549999999997
BEN,16,weekend,46,198.91816666666668
BEN,16,weekend,47,203.61791666666667
BEN,16,weekend,48,128.61826666666667
BEN,17,weekday,1,191.30666666666664
BEN,17,weekday,2,168.40583333333333
BEN,17,weekday,3,178.6496666666667
BEN,17,weekday,4,170.64141666666666
BEN,17,weekday,5,169.12866666666665
BEN,17,weekday,6,165.26083333333332
BEN,17,weekday,7,165.05008333333333
BEN,17,weekday,8,164.1749166666667
BEN,17,weekday,9,169.11124999999998
